Ploidy,Species,Dev,Dev50,Devprog
02nat,tab095a,85,0.006291518,0.117933213
02nat,tab095a,85,0.197724746,0.078637016
02nat,tab095a,85,0.130970459,0.204781833
02nat,tab095a,85,0.247412012,0.215103853
02nat,tab095a,85,0.143213579,0.184754534
02nat,tab095a,85,0.206944465,0.242383561
02nat,tab095a,85,0.286746628,0.184611922
02nat,tab095a,85,0.391078841,0.087096512
02nat,tab095a,85,0.288214865,0.14545514
02nat,tab095a,85,0.001018856,0.011612794
02nat,tab095a,85,0.064490204,0.150710512
02nat,tab095a,85,0.027335404,0.321977693
02nat,tab095a,85,0.5,0.648077181
02nat,tab095a,85,0.073797173,0.071927667
02nat,tab095a,85,0.098359615,0.120434987
02nat,tab095a,85,0.089244227,0.386610146
02nat,tab095a,85,0.5,0.83954529
02nat,tab095a,85,0.5,0.947769705
02nat,tab095a,85,0.009396707,0.012627926
02nat,tab095a,85,0.302380857,0.378560317
02nat,tab095a,85,0.174344182,0.190968761
02nat,tab095a,85,0.252325474,0.028006923
02nat,tab095a,85,0.164603227,0.298825181
02nat,tab095a,85,0.100750065,0.363231709
02nat,tab095a,85,0.057577549,0.213785187
02nat,tab095a,85,0.5,0.369691903
02nat,tab095a,85,0.115833619,0.006959922
02nat,tab095a,85,0.354418733,0.038029022
02nat,tab095a,85,0.499999749,1.7492E-07
02nat,tab095a,85,0.238115276,0.084853527
02nat,tab095a,85,0.255189867,0.215400281
02nat,tab095a,85,0.499999342,0.755953922
02nat,tab095a,85,0.04292096,0.173197927
02nat,tab095a,85,0.146115098,0.1389226
02nat,tab095a,85,0.015661815,0.172723983
02nat,tab095a,85,0.044513401,0.118701304
02nat,tab095a,85,0.381143479,0.489415748
02nat,tab095a,85,0.044303831,0.012998404
02nat,tab095a,85,0.176665003,0.067659778
02nat,tab095a,85,0.115570157,0.135737756
02nat,tab095a,85,0.122171585,0.059505095
02nat,tab095a,85,0.303051663,0.137386606
02nat,tab095a,85,0.183407812,0.055057682
02nat,tab095a,85,0.346270936,0.421068273
02nat,tab095a,85,0.036514286,0.160135076
02nat,tab095a,85,0.238119533,0.214023151
02nat,tab095a,85,0.054225425,0.173396902
02nat,tab095a,85,0.09908579,0.08450349
02nat,tab095a,85,0.481166151,0.057385602
02nat,tab095a,85,0.010432786,0.293280379
02nat,tab095a,85,0.096658554,0.098329432
02nat,tab095a,85,0.25936656,0.172032675
02nat,tab095a,85,0.310084967,0.122128716
02nat,tab095a,85,0.048894661,0.092368769
02nat,tab095a,85,0.003670756,0.126493623
02nat,tab095a,85,0.091439723,0.153389439
02nat,tab095a,85,0.089147887,0.002382011
02nat,tab095a,85,0.244131226,0.288707552
02nat,tab095a,85,0.297944667,0.181215268
02nat,tab095a,85,0.499999964,0.187905309
02nat,tab095a,85,0.242723294,0.048122889
02nat,tab095a,85,0.203920932,0.087602143
02nat,tab095a,85,0.052076246,0.03357855
02nat,tab095a,85,0.083806962,0.130645382
02nat,tab095a,85,0.338695803,0.021732229
02nat,tab095a,85,0.033566312,0.019662497
02nat,tab095a,85,0.499999996,0.697088223
02nat,tab095a,85,0.499999982,0.028260122
02nat,tab095a,85,0.104954356,0.05464476
02nat,tab095a,85,0.158340651,0.476575388
02nat,tab095a,85,0.031407906,0.019718365
02nat,tab095a,85,0.499999742,5.87971E-08
02nat,tab095a,85,0.090625026,0.126386502
02nat,tab095a,85,0.102388949,0.016913307
02nat,tab095a,85,0.011850882,0.119231069
02nat,tab095a,85,0.067463713,0.19670969
02nat,tab095a,85,0.236120937,0.480973792
02nat,tab095a,85,0.007808929,0.107250511
02nat,tab095a,85,0.179374789,0.132432133
02nat,tab095a,85,0.135450683,0.352867746
02nat,tab095a,85,0.499999989,0.006552195
02nat,tab095a,85,0.459467409,0.009752052
02nat,tab095a,85,0.132087248,0.044545103
02nat,tab095a,85,0.08148942,0.017177665
02nat,tab095a,85,0.5,0.999999959
02nat,tab095a,85,0.104916247,0.125272754
02nat,tab095a,85,0.041935393,0.004200996
02nat,tab095a,85,0.5,0.412969866
02nat,tab095a,85,0.110198959,0.1226799
02nat,tab095a,85,0.046079283,0.015938835
02nat,tab095a,85,0.103142258,0.072638538
02nat,tab095a,85,0.328057941,0.058785959
02nat,tab095a,85,0.400021854,0.167689639
02nat,tab095a,85,0.104869881,0.158914471
02nat,tab095a,85,0.019566391,0.108940988
02nat,tab095a,85,0.047874055,0.139037994
02nat,tab095a,85,0.227553863,0.024603706
02nat,tab095a,85,0.173342011,0.159067365
02nat,tab095a,85,0.427662651,0.129178065
02nat,tab095a,85,0.124191178,0.038871075
02nat,tab095a,85,0.34110568,0.012039303
02nat,tab095a,85,0.221869312,0.030305032
02nat,tab095a,85,0.265340365,0.335056271
02nat,tab095a,85,0.5,0.999999945
02nat,tab095a,85,0.055100785,0.087840426
02nat,tab095a,85,0.44519194,0.820566514
02nat,tab095a,85,0.184421837,0.090160153
02nat,tab095a,85,0.11865071,0.158153098
02nat,tab095a,85,0.307737035,0.569066071
02nat,tab095a,85,0.070211866,0.073668577
02nat,tab095a,85,0.347305393,0.024738479
02nat,tab095a,85,0.499999981,0.059386006
02nat,tab095a,85,0.121198666,0.257092698
02nat,tab095a,85,0.365037986,0.489181144
02nat,tab095a,85,0.187804864,0.372117022
02nat,tab095a,85,0.263643511,0.064378381
02nat,tab095a,85,0.5,0.999999083
02nat,tab095a,85,0.147272701,0.150610518
02nat,tab095a,85,0.397343335,0.062998299
02nat,tab095a,85,0.5,0.574298822
02nat,tab095a,85,0.048809854,0.062923757
02nat,tab095a,85,0.189885387,0.071568614
02nat,tab095a,85,0.206637584,0.117640317
02nat,tab095a,85,0.312327106,0.11036035
02nat,tab095a,85,0.499999953,0.029261479
02nat,tab095a,85,0.142994494,0.103524515
02nat,tab095a,85,0.269668257,0.249909474
02nat,tab095a,85,0.052185496,0.097659953
02nat,tab095a,85,0.025474473,0.049761668
02nat,tab095a,85,0.431473005,0.005613725
02nat,tab095a,85,0.499999997,0.002131045
02nat,tab095a,85,0.121770716,0.115282758
02nat,tab095a,85,0.035148197,0.164647754
02nat,tab095a,85,0.211152527,0.078412426
02nat,tab095a,85,0.10226196,0.02865999
02nat,tab095a,85,0.165007235,0.231372469
02nat,tab095a,85,0.046663395,0.006916122
02nat,tab095a,85,0.135187951,0.123055019
02nat,tab095a,85,0.347452833,0.100915214
02nat,tab095a,85,0.068150665,0.056925284
02nat,tab095a,85,0.116615933,0.045536619
02nat,tab095a,85,0.234852508,0.090327391
02nat,tab095a,85,0.4999999,4.856E-08
02nat,tab095a,85,0.499999968,0.006370625
02nat,tab095a,85,0.05491329,0.233491764
02nat,tab095a,85,0.499999828,0.819647948
02nat,tab095a,85,0.043219698,0.051169628
02nat,tab095a,85,0.162108276,0.001300858
02nat,tab095a,85,0.396011731,0.009503432
02nat,tab095a,85,0.109024519,0.043911192
02nat,tab095a,85,0.072834132,0.136351265
02nat,tab095a,85,0.082719814,0.0744299
02nat,tab095a,85,0.499999945,0.48245012
02nat,tab095a,85,0.20394514,0.213886928
02nat,tab095a,85,0.279735993,0.200816183
02nat,tab095a,85,0.5,0.346786479
02nat,tab095a,85,0.033122158,0.058427236
02nat,tab095a,85,0.44714939,0.056313709
02nat,tab095a,85,0.128155569,0.397415267
02nat,tab095a,85,0.028585071,0.123813548
02nat,tab095a,85,0.009769181,0.452416342
02nat,tab095a,85,0.013101863,0.023586177
02nat,tab095a,85,0.019443874,0.02478142
02nat,tab095a,85,0.124445906,0.308506592
02nat,tab095a,85,0.322110194,0.074357432
02nat,tab095a,85,0.499999887,0.596055873
02nat,tab095a,85,0.097972906,0.322327336
02nat,tab095a,85,0.275628317,0.04880147
02nat,tab095a,85,0.161181763,0.270904088
02nat,tab095a,85,0.284042753,0.126277503
02nat,tab095a,85,0.225718145,0.176047016
02nat,tab095a,85,0.4622692,0.23244981
02nat,tab095a,85,0.348124823,0.123956022
02nat,tab095a,85,0.239156156,0.151415513
02nat,tab095a,85,0.08939071,0.051355782
02nat,tab095a,85,0.184972834,0.046017115
02nat,tab095a,85,0.142776633,0.200264489
02nat,tab095a,85,0.499999913,0.342814383
02nat,tab095a,85,0.499999906,2.2833E-07
02nat,tab095a,85,0.5,0.999999939
02nat,tab095a,85,0.062105243,0.280515768
02nat,tab095a,85,0.060894522,0.000538028
02nat,tab095a,85,0.1404657,0.06048529
02nat,tab095a,85,0.499999851,2.21773E-10
02nat,tab095a,85,0.027516868,0.341240382
02nat,tab095a,85,0.5,0.853606951
02nat,tab095a,85,0.239891325,0.356606078
02nat,tab095a,85,0.472283104,0.124575364
02nat,tab095a,85,0.251681948,0.005042904
02nat,tab095a,85,0.062166242,0.307048148
02nat,tab095a,85,0.023200733,0.265375565
02nat,tab095a,85,0.074873072,0.473172216
02nat,tab095a,85,0.394157045,0.0821997
02nat,tab095a,85,0.036051956,0.103638698
02nat,tab095a,85,0.35067809,0.012715336
02nat,tab095a,85,0.344423295,0.12797416
02nat,tab095a,85,0.499999958,0.355106647
02nat,tab095a,85,0.249999973,0.156088463
02nat,tab095a,85,0.5,0.793317732
02nat,tab095a,85,0.499999839,0.109328167
02nat,tab095a,85,0.499999819,0.240297573
02nat,tab095a,85,0.037309427,0.03308565
02nat,tab095a,85,0.174238755,0.08285656
02nat,tab095a,85,0.224645445,0.017506654
02nat,tab095a,85,0.109756123,0.413502018
02nat,tab095a,85,0.03900671,0.291594292
02nat,tab095a,85,0.190427694,0.152809327
02nat,tab095a,85,0.016470885,0.177183733
02nat,tab095a,85,0.053965599,0.008716604
02nat,tab095a,85,0.499999852,1.22936E-07
02nat,tab095a,85,0.063816163,0.105041321
02nat,tab095a,85,0.379155534,0.170523325
02nat,tab095a,85,0.345249979,0.239829683
02nat,tab095a,85,0.104462515,0.20398106
02nat,tab095a,85,0.00086028,0.044850925
02nat,tab095a,85,0.126627167,0.095634319
02nat,tab095a,85,0.410633735,0.132449787
02nat,tab095a,85,0.104644302,0.00821082
02nat,tab095a,85,0.198427197,0.135293135
02nat,tab095a,85,0.073456515,0.126215315
02nat,tab095a,85,0.262598501,0.001973678
02nat,tab095a,85,0.023696665,0.229788276
02nat,tab095a,85,0.003564474,0.218031996
02nat,tab095a,85,0.068199537,0.120809036
02nat,tab095a,85,0.11809286,0.011265724
02nat,tab095a,85,0.166431617,0.080038625
02nat,tab095a,85,0.5,0.99999995
02nat,tab095a,85,0.019731264,0.124825843
02nat,tab095a,85,0.070665378,0.052995718
02nat,tab095a,85,0.037265229,0.131477206
02nat,tab095a,85,0.192703088,0.032157169
02nat,tab095a,85,0.061331801,0.063246352
02nat,tab095a,85,0.057260922,0.03477426
02nat,tab095a,85,0.106902707,0.236906601
02nat,tab095a,85,0.291935803,0.046333047
02nat,tab095a,85,0.002929632,0.163175806
02nat,tab095a,85,0.054298437,0.05439489
02nat,tab095a,85,0.227980165,0.118111684
02nat,tab095a,85,0.312463946,0.158862753
02nat,tab095a,85,0.058925435,0.026971444
02nat,tab095a,85,0.002505142,0.039666949
02nat,tab095a,85,0.089799027,0.209510721
02nat,tab095a,85,0.026415858,0.043865217
02nat,tab095a,85,0.114792197,0.010207807
02nat,tab095a,85,0.018894302,0.033263018
02nat,tab095a,85,0.376225491,0.057353747
02nat,tab095a,85,0.020874501,0.009864406
02nat,tab095a,85,0.034853704,0.068772782
02nat,tab095a,85,0.114510671,0.019104721
02nat,tab095a,85,0.139563316,0.022518724
02nat,tab095a,85,0.499999712,0.192170818
02nat,tab095a,85,0.148812222,0.00969085
02nat,tab095a,85,0.159667208,0.097359655
02nat,tab095a,85,0.058727751,0.004017346
02nat,tab095a,85,0.09560433,0.010428277
02nat,tab095a,85,0.324472818,0.393118379
02nat,tab095a,85,0.162353147,0.181087989
02nat,tab095a,85,0.246581369,0.228853321
02nat,tab095a,85,0.223888028,0.044670587
02nat,tab095a,85,0.110071318,0.039193538
02nat,tab095a,85,0.053782191,0.130807028
02nat,tab095a,85,0.159563728,0.229160534
02nat,tab095a,85,0.111071797,0.030627196
02nat,tab095a,85,0.152915169,0.025567753
02nat,tab095a,85,0.162091897,0.339786104
02nat,tab095a,85,0.244821879,0.117529418
02nat,tab095a,85,0.011618478,0.005818876
02nat,tab095a,85,0.233922166,0.064866132
02nat,tab095a,85,0.04333833,0.182983269
02nat,tab095a,85,0.012399372,0.057108693
02nat,tab095a,85,0.055925804,0.083182292
02nat,tab095a,85,0.163644893,0.019717765
02nat,tab095a,85,0.268785751,0.427068624
02nat,tab095a,85,0.102361905,0.025068121
02nat,tab095a,85,0.499999934,0.583835243
02nat,tab095a,85,0.089267461,0.064192693
02nat,tab095a,85,0.15621871,0.217367438
02nat,tab095a,85,0.039901666,0.101043449
02nat,tab095a,85,0.10628288,0.039213537
02nat,tab095a,85,0.253803117,0.387239636
02nat,tab095a,85,0.117544374,0.047797623
02nat,tab095a,85,0.037690222,0.015019767
02nat,tab095a,85,0.007214434,0.077260562
02nat,tab095a,85,0.054191256,0.087898914
02nat,tab095a,85,0.200212876,0.151451277
02nat,tab095a,85,0.145377421,0.127897725
02nat,tab095a,85,0.070905101,0.007902619
02nat,tab095a,85,0.04628118,0.042179509
02nat,tab095a,85,0.036660304,0.004827752
02nat,tab095a,85,0.378371233,0.005077226
02nat,tab095a,85,0.110318449,0.101924899
02nat,tab095a,85,0.076839297,0.140532289
02nat,tab095a,85,0.009422019,0.012431866
02nat,tab095a,85,0.03979909,0.140822201
02nat,tab095a,85,0.04478529,0.004075545
02nat,tab095a,85,0.013888469,0.337121673
02nat,tab095a,85,0.035893637,0.057441258
02nat,tab095a,85,0.123138245,0.03105427
02nat,tab095a,85,0.150745351,0.173657613
02nat,tab095a,85,0.021901619,0.107151189
02nat,tab095a,85,0.098437977,0.001938398
02nat,tab095a,85,0.11669844,0.062474002
02nat,tab095a,85,0.148891128,0.028969424
02nat,tab095a,85,0.05955731,0.084786665
02nat,tab095a,85,0.187927098,0.182556515
02nat,tab095a,85,0.010041805,0.108221602
02nat,tab095a,85,0.102362822,0.072431133
02nat,tab095a,85,0.199972606,0.056646409
02nat,tab095a,85,0.288036122,0.025029831
02nat,tab095a,85,0.380819389,0.266065262
02nat,tab095a,85,0.019061591,0.139422049
02nat,tab095a,85,0.250023461,0.032083935
02nat,tab095a,85,0.122020446,0.077188859
02nat,tab095a,85,0.132947135,0.014129959
02nat,tab095a,85,0.100051235,0.004353253
02nat,tab095a,85,0.05307647,0.238856268
02nat,tab095a,85,0.1181311,0.083844483
02nat,tab095a,85,0.115384618,0.07574543
02nat,tab095a,85,0.030685906,0.163922119
02nat,tab095a,85,0.142610423,0.117730315
02nat,tab095a,85,0.042385285,0.155100586
02nat,tab095a,85,0.168536329,0.21678995
02nat,tab095a,85,0.104046233,0.12552511
02nat,tab095a,85,0.066017808,0.067229788
02nat,tab095a,85,0.056908094,0.037974753
02nat,tab095a,85,0.057999991,0.124653555
02nat,tab095a,85,0.355901526,0.137519318
02nat,tab095a,85,0.017854495,0.006378302
02nat,tab095a,85,0.318351362,0.177426684
02nat,tab095a,85,0.018981956,0.012885647
02nat,tab095a,85,0.291232016,0.132412282
02nat,tab095a,85,0.289159821,0.093017604
02nat,tab095a,85,0.335768422,0.014128717
02nat,tab095a,85,0.165217394,0.045252573
02nat,tab095a,85,0.169843736,0.245449089
02nat,tab095a,85,0.068803283,0.093719068
02nat,tab095a,85,0.055061883,0.066789696
02nat,tab095a,85,0.189156537,0.095648216
02nat,tab095a,85,0.182937645,0.036567419
02nat,tab095a,85,0.034883875,0.24156401
02nat,tab095a,85,0.336964163,0.029183787
02nat,tab095a,85,0.035655409,0.098984844
02nat,tab095a,85,0.092243773,0.028482133
02nat,tab095a,85,0.241632193,0.005563851
02nat,tab095a,85,0.079475294,0.030975396
02nat,tab095a,85,0.059350357,0.157222834
02nat,tab095a,85,0.15972591,0.202279893
02nat,tab095a,85,0.020089041,0.18818657
02nat,tab095a,85,0.208727168,0.165460671
02nat,tab095a,85,0.051397192,0.0775162
02nat,tab095a,85,0.437971392,0.313480478
02nat,tab095a,85,0.5,0.435161256
02nat,tab095a,85,0.092148552,0.106789358
02nat,tab095a,85,0.129452983,0.028487681
02nat,tab095a,85,0.07797776,0.275282926
02nat,tab095a,85,0.027287949,0.202871659
02nat,tab095a,85,0.446435114,0.021944821
02nat,tab095a,85,0.245884055,0.164999301
02nat,tab095a,85,0.153354618,0.25090733
02nat,tab095a,85,0.271203472,0.147624645
02nat,tab095a,85,0.075549446,0.059014916
02nat,tab095a,85,0.064880561,0.037801693
02nat,tab095a,85,0.048352678,0.027502786
02nat,tab095a,85,0.099955683,0.134669893
02nat,tab095a,85,0.142352944,0.078278588
02nat,tab095a,85,0.116629882,0.489357144
02nat,tab095a,85,0.105317109,0.177771137
02nat,tab095a,85,0.093929727,0.083306027
02nat,tab095a,85,0.499998485,0.332661936
02nat,tab095a,85,0.05949297,0.077437758
02nat,tab095a,85,0.035044024,0.16202587
02nat,tab095a,85,0.027311286,0.166407689
02nat,tab095a,85,0.044225469,0.139118577
02nat,tab095a,85,0.142359385,0.032469273
02nat,tab095a,85,0.022561606,0.088211047
02nat,tab095a,85,0.499999806,0.024349611
02nat,tab095a,85,0.140314461,0.052226233
02nat,tab095a,85,0.354961739,0.281504643
02nat,tab095a,85,0.101289687,0.23166671
02nat,tab095a,85,0.055876608,0.012265525
02nat,tab095a,85,0.150209883,0.032189978
02nat,tab095a,85,0.113517266,0.004384316
02nat,tab095a,85,0.03919028,0.163627549
02nat,tab095a,85,0.461448542,0.316617492
02nat,tab095a,85,0.258275209,0.065817666
02nat,tab095a,85,0.018281209,0.108745213
02nat,tab095a,85,0.241374757,0.045281691
02nat,tab095a,85,0.469672122,0.103151007
02nat,tab095a,85,0.104401736,0.152385979
02nat,tab095a,85,0.078698645,0.03850634
02nat,tab095a,85,0.064556969,0.144838954
02nat,tab095a,85,0.139570672,0.117322166
02nat,tab095a,85,0.182451833,0.099400282
02nat,tab095a,85,0.368598392,0.225833107
02nat,tab095a,85,0.044742323,0.125228303
02nat,tab095a,85,0.268799294,0.0390208
02nat,tab095a,85,0.072627716,0.054003087
02nat,tab095a,85,0.182098695,0.021349534
02nat,tab095a,85,0.086809284,0.24543411
02nat,tab095a,85,0.078315553,0.114447817
02nat,tab095a,85,0.054497488,0.061798035
02nat,tab095a,85,0.0334813,0.06465086
02nat,tab095a,85,0.206224508,0.011314737
02nat,tab095a,85,0.252119707,0.146368503
02nat,tab095a,85,0.107018843,0.087697096
02nat,tab095a,85,0.19146241,0.247064359
02nat,tab095a,85,0.077676776,0.113405887
02nat,tab095a,85,0.499999913,3.13754E-08
02nat,tab095a,85,0.087786264,0.146303358
02nat,tab095a,85,0.294747483,0.088920702
02nat,tab095a,85,0.074509799,0.081478047
02nat,tab095a,85,0.027239151,0.094756453
02nat,tab095a,85,0.016620368,0.094922864
02nat,tab095a,85,0.076603202,0.006882301
02nat,tab095a,85,0.273224449,0.011187432
02nat,tab095a,85,0.048122617,0.01041494
02nat,tab095a,85,0.011523285,0.107717125
02nat,tab095a,85,0.106173006,0.026013861
02nat,tab095a,85,0.414865753,0.083786459
02nat,tab095a,85,0.025080377,0.014360339
02nat,tab095a,85,0.280778334,0.231310599
02nat,tabChu,85,0.072966696,0.029689204
02nat,tabChu,85,0.499999985,0.689185519
02nat,tabChu,85,0.091886283,0.154727265
02nat,tabChu,85,0.00989463,0.008066323
02nat,tabChu,85,0.006571146,0.213889958
02nat,tabChu,85,0.048053904,0.080093218
02nat,tabChu,85,0.150464136,0.165815012
02nat,tabChu,85,0.040957876,0.226508684
02nat,tabChu,85,0.124480089,0.06195591
02nat,tabChu,85,0.020917609,0.110980435
02nat,tabChu,85,0.38720942,0.016675407
02nat,tabChu,85,0.148509954,0.013923243
02nat,tabChu,85,0.052712381,0.165043465
02nat,tabChu,85,0.140520254,0.112430792
02nat,tabChu,85,0.187909217,0.168643805
02nat,tabChu,85,0.054530935,0.095777417
02nat,tabChu,85,0.17974816,0.053267324
02nat,tabChu,85,0.09528294,0.168815483
02nat,tabChu,85,0.146573067,0.110989567
02nat,tabChu,85,0.11764734,0.57308537
02nat,tabChu,85,0.084889739,0.049772812
02nat,tabChu,85,0.134965048,0.261051981
02nat,tabChu,85,0.117950912,0.154706188
02nat,tabChu,85,0.116112473,0.030587564
02nat,tabChu,85,0.078135537,0.142736697
02nat,tabChu,85,0.183069673,0.067105833
02nat,tabChu,85,0.295231379,0.111891261
02nat,tabChu,85,0.216307041,0.25029962
02nat,tabChu,85,0.082273407,0.078522929
02nat,tabChu,85,0.327151867,0.108239733
02nat,tabChu,85,0.201599575,0.003908535
02nat,tabChu,85,0.037750525,0.09202598
02nat,tabChu,85,0.010152287,0.015491716
02nat,tabChu,85,0.035679397,0.077063378
02nat,tabChu,85,0.097689656,0.069778216
02nat,tabChu,85,0.074935853,0.083621032
02nat,tabChu,85,0.118132869,0.282994571
02nat,tabChu,85,0.12680561,0.022035558
02nat,tabChu,85,0.16483682,0.108889426
02nat,tabChu,85,0.305626955,0.077841205
02nat,tabChu,85,0.050023481,0.023321443
02nat,tabChu,85,0.017317378,0.066482137
02nat,tabChu,85,0.499999981,0.540261392
02nat,tabChu,85,0.012085362,0.085589975
02nat,tabChu,85,0.071576288,0.026035895
02nat,tabChu,85,0.367124489,0.320666448
02nat,tabChu,85,0.163771829,0.090710304
02nat,tabChu,85,0.070950945,0.043646167
02nat,tabChu,85,0.248626086,0.030743932
02nat,tabChu,85,0.299999985,0.180030174
02nat,tabChu,85,0.002662934,0.078641838
02nat,tabChu,85,0.070811931,0.010225319
02nat,tabChu,85,0.02153791,0.010366142
02nat,tabChu,85,0.308329443,0.019885274
02nat,tabChu,85,0.079852196,0.009817571
02nat,tabChu,85,0.289986625,0.022637699
02nat,tabChu,85,0.006208215,0.027078005
02nat,tabChu,85,0.105631815,0.006791739
02nat,tabChu,85,0.021612128,0.014712984
02nat,tabChu,85,0.039406107,0.269965645
02nat,tabChu,85,0.387366684,0.362122752
02nat,tabChu,85,0.255341161,0.125466059
02nat,tabChu,85,0.013435544,0.25974432
02nat,tabChu,85,0.149329688,0.032933639
02nat,tabChu,85,0.215897084,0.117535432
02nat,tabChu,85,0.298652722,0.040471093
02nat,tabChu,85,0.133780996,0.058542468
02nat,tabChu,85,0.053435629,0.035494521
02nat,tabChu,85,0.10700746,0.036160108
02nat,tabChu,85,0.135358012,0.17528414
02nat,tabChu,85,0.146502797,0.099954935
02nat,tabChu,85,0.164589262,0.008251408
02nat,tabChu,85,0.036555094,0.358537116
02nat,tabChu,85,0.214450884,0.198163997
02nat,tabChu,85,0.347227948,0.036118692
02nat,tabChu,85,0.118201543,0.013035917
02nat,tabChu,85,0.149256633,0.105632762
02nat,tabChu,85,0.105352472,0.388426153
02nat,tabChu,85,0.079886911,0.136990011
02nat,tabChu,85,0.023427596,0.088911784
02nat,tabChu,85,0.019860209,0.00612205
02nat,tabChu,85,0.5,0.995798958
02nat,tabChu,85,0.067349375,0.101450667
02nat,tabChu,85,0.085797527,0.062019672
02nat,tabChu,85,0.167476391,0.088198812
02nat,tabChu,85,0.075795844,0.052718409
02nat,tabChu,85,0.056882538,0.120248963
02nat,tabChu,85,0.36158191,0.293158587
02nat,tabChu,85,0.079974691,0.203268571
02nat,tabChu,85,0.0376097,0.024504685
02nat,tabChu,85,0.318775996,0.195478076
02nat,tabChu,85,0.074524469,0.024448987
02nat,tabChu,85,0.196302422,0.104117363
02nat,tabChu,85,0.082762581,0.074830766
02nat,tabChu,85,0.036958047,0.064218395
02nat,tabChu,85,0.499999642,0.110590735
02nat,tabChu,85,0.404858644,0.040361479
02nat,tabChu,85,0.04141668,0.022067053
02nat,tabChu,85,0.37162532,0.409717353
02nat,tabChu,85,0.329410565,0.016618596
02nat,tabChu,85,0.152696546,0.046950085
02nat,tabChu,85,0.226193124,0.126047244
02nat,tabChu,85,0.075013319,0.089460524
02nat,tabChu,85,0.21480604,0.333992749
02nat,tabChu,85,0.04012286,0.048328381
02nat,tabChu,85,0.27712029,0.078216145
02nat,tabChu,85,0.216817413,0.060577716
02nat,tabChu,85,0.005206651,0.147507859
02nat,tabChu,85,0.108501077,0.03937001
02nat,tabChu,85,0.135726479,0.300210725
02nat,tabChu,85,0.006041401,0.056491578
02nat,tabChu,85,0.021809576,0.077248946
02nat,tabChu,85,0.205649996,0.043713593
02nat,tabChu,85,0.432094358,0.420816881
02nat,tabChu,85,0.166352964,0.245329056
02nat,tabChu,85,0.264941382,0.056623526
02nat,tabChu,85,0.354359401,0.032370356
02nat,tabChu,85,0.301992903,0.018193084
02nat,tabChu,85,0.077617345,0.001048541
02nat,tabChu,85,0.074887069,0.136923954
02nat,tabChu,85,0.089430161,0.06391771
02nat,tabChu,85,0.020031848,0.077991938
02nat,tabChu,85,0.030225063,0.094253861
02nat,tabChu,85,0.350349621,0.017771409
02nat,tabChu,85,0.063029395,0.113685289
02nat,tabChu,85,0.42665674,0.600082646
02nat,tabChu,85,0.108982254,0.052308385
02nat,tabChu,85,0.073065078,0.122531524
02nat,tabChu,85,0.431556129,0.541252781
02nat,tabChu,85,0.024924706,0.006613025
02nat,tabChu,85,0.027385224,0.006236918
02nat,tabChu,85,0.20177438,0.06077577
02nat,tabChu,85,0.091412827,0.055299728
02nat,tabChu,85,0.075268821,0.027194744
02nat,tabChu,85,0.318039252,0.19186759
02nat,tabChu,85,0.003018212,0.033577834
02nat,tabChu,85,0.084152518,0.199776526
02nat,tabChu,85,0.16877469,0.087249968
02nat,tabChu,85,0.10874596,0.108587871
02nat,tabChu,85,0.076537053,0.032079931
02nat,tabChu,85,0.033667178,0.048477008
02nat,tabChu,85,0.01800436,0.007377524
02nat,tabChu,85,0.162851128,0.24333555
02nat,tabChu,85,0.092051337,0.061996019
02nat,tabChu,85,0.163892166,0.330144574
02nat,tabChu,85,0.086833296,0.036406206
02nat,tabChu,85,0.129727911,0.114233121
02nat,tabChu,85,0.060370292,0.127414
02nat,tabChu,85,0.422476173,0.354555889
02nat,tabChu,85,0.051260502,0.121714776
02nat,tabChu,85,0.125837494,0.076258192
02nat,tabChu,85,0.165162512,0.215786132
02nat,tabChu,85,2.81722E-09,0.083835722
02nat,tabChu,85,0.068500854,0.088390658
02nat,tabChu,85,0.276841737,0.290488261
02nat,tabChu,85,0.105130689,0.128160406
02nat,tabChu,85,0.181074746,0.024409102
02nat,tabChu,85,0.133165833,0.057673489
02nat,tabChu,85,0.045685759,0.013781203
02nat,tabChu,85,0.025373137,0.052262712
02nat,tabChu,85,0.329500601,0.133427365
02nat,tabChu,85,0.021819091,0.034816515
02nat,tabChu,85,0.02072531,0.036580035
02nat,tabChu,85,0.083314093,0.11568657
02nat,tabChu,85,0.103731347,0.051607693
02nat,tabChu,85,0.078757023,0.019590554
02nat,tabChu,85,0.055494809,0.11855968
02nat,tabChu,85,0.120107136,0.186445797
02nat,tabChu,85,0.205171211,0.018238292
02nat,tabChu,85,0.033609598,0.098485052
02nat,tabChu,85,0.064881659,0.021110373
02nat,tabChu,85,0.499999971,0.093398534
02nat,tabChu,85,0.040251601,0.078558078
02nat,tabChu,85,0.05327427,0.095188304
02nat,tabChu,85,0.440750049,0.099351915
02nat,tabChu,85,0.037080455,0.039894768
02nat,tabChu,85,0.312396242,0.449349223
02nat,tabChu,85,0.021209134,0.054818512
02nat,tabChu,85,0.089509176,0.082726195
02nat,tabChu,85,0.286043019,0.033296417
02nat,tabChu,85,0.22305929,0.181267774
02nat,tabChu,85,0.499999986,0.389683295
02nat,tabChu,85,0.088568786,0.124835386
02nat,tabChu,85,0.07153239,0.064832974
02nat,tabChu,85,0.023984071,0.007038803
02nat,tabChu,85,0.033134915,0.146935288
02nat,tabChu,85,0.455029808,0.171435059
